text,actual_label,predicted_label,confidence
Siva va Rombha scene ah illama iruntha nalla irukkum,Offensive_Targeted_Insult_Individual,Not_offensive,0.715082618992265
Endaa 41K dislikes? Semma trailer! -Telugu Fans,Offensive_Untargetede,Not_offensive,0.7669138512082693
Potta Ajith aamai 9 ali utter flop confirm,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group,0.524458931942763
entha naiku nadakakuda mudiyathu periya buildup,Offensive_Untargetede,Offensive_Targeted_Insult_Individual,0.36351727285226426
Thalaivaa Mass. Thalaivaa Seeman Jatti poduvaana Ilaiyanu teriyalaiyeh?,Offensive_Targeted_Insult_Individual,Not_offensive,0.9901481341573289
"без пизды, фильм огонь получится!!!",not-Tamil,Not_offensive,0.524502178384287
Vijay semma mass da nee oru pida,Offensive_Targeted_Insult_Individual,Not_offensive,0.9223133630497747
Ethukku da antha Varun ku sambanthame illama oru getup kudukarenga producer na ithellam nanga pakkanuma so waste,Not_offensive,Offensive_Targeted_Insult_Group,0.42863467358304913
Trailer itna mst hai to movie kitna gjb hoga yaar,Not_offensive,not-Tamil,0.9550622068844064
Echa vijay fans'ku serupadi tandaar enga thala(different role),Not_offensive,Offensive_Targeted_Insult_Group,0.4235081788584396
vadachennai teaser likes ah overtake paniruchu,Offensive_Targeted_Insult_Group,Not_offensive,0.8317355785978996
saakabothu sandapottu saganum that mean ethavathu nallathu senchittu saganum.. i like dialogue!,Offensive_Targeted_Insult_Other,Not_offensive,0.9191515957465842
Dislike panavan oruthanuku poruthuruka maatan poogada ****************,Offensive_Untargetede,Not_offensive,0.4987557135143549
சகிழிய புண்டைகள் மற்றும் பா. இரஞ்சித்த வந்து இந்த பட டைரக்டர்'கு உம்பூ'க. டா #Sc Thayols,Offensive_Targeted_Insult_Group,Not_offensive,0.7679661019164454
"குருமா, ரஞ்சித் பார்த்து கதறுங்க டா",Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group,0.6110007185810793
Thalaivaaaaaaaaaaa Alludhu style.u...Maassss... Vaera evanavadhu irundhaa Apadiyae vodi poiduu.. Rajinified,Not_offensive,Offensive_Untargetede,0.6502265910563535
Indha vels film producer alumbu thaanga mudila pa...ella padathulaiyum avan thangachi paiyan ah nadikka vittudaraan🤣🤣🤣,Offensive_Targeted_Insult_Individual,Not_offensive,0.4553585743090266
பெண்கள் மட்டும் பார்க்கவும் 8:40 நிமிடத்தில் இருந்து பார்க்கவும் புரியும்,Not_offensive,Offensive_Targeted_Insult_Group,0.5188386620075152
Teaser mokkaya irukunu solravanga mattum like pannunga,Offensive_Targeted_Insult_Group,Offensive_Untargetede,0.5872570421937405
Suriya Anna verea levelaaaa bhairava record polichu koduthuu Suriya Annan,Offensive_Untargetede,Not_offensive,0.5074667790087017
Kangana ka face madumakhi ke chatte me aa gaya kya,Not_offensive,not-Tamil,0.9994306851180784
Ivarada mutha tamil cinema kondadanum!!! Inga vilambaram panravanuku than maithipu!!!,Offensive_Untargetede,Not_offensive,0.716012420537081
Fdfs porathuku munadi litae ah veri ethikirom thalivaaa,Offensive_Untargetede,Not_offensive,0.5978770424780372
Ellam avan seyal padam maadhiriye irke #Vandumurugan,Offensive_Targeted_Insult_Individual,Not_offensive,0.8436191326564894
"டேய் கிலட்டு தேவிடியா அஜித் பசங்களா, நீங்க என்ன டா சொல்றது, எங்க தளபதியோட நண்பன் சூர்யா'வோட சிங்கம் 3 வெற்றி பெற வாழ்த்துகிறோம்டா!!",Offensive_Targeted_Insult_Individual,Not_offensive,0.4420249234568825
Jiva na kuda unna ennomo periya veeran nenaichen enna da posukunu poita kadaisiya eppa hit padam kudutha napaham iruka,Offensive_Targeted_Insult_Individual,Not_offensive,0.4212182929926151
suriya: naan kola passiyila irruken audience: annanuku oru uthaapam,Offensive_Targeted_Insult_Individual,Offensive_Untargetede,0.7836108361523422
Graphics sari illa nu solrathukune oru gang suthum parunga,Offensive_Untargetede,Not_offensive,0.3327729416637112
"Whom do you think, will suit like jayalalitha Nithya menon =like Kangana = comment",Offensive_Targeted_Insult_Individual,Not_offensive,0.953222281151271
STR🤩🤩🤩VJS yapo da padatha release pannuvinga?,Offensive_Targeted_Insult_Group,Not_offensive,0.6701581236642759
Padam erankunathuku aprm director ah pathu oorey sirikum,Offensive_Targeted_Insult_Individual,Not_offensive,0.6703077414346015
You trailer bore adikudu da paaka pakka kovam varudu idelam trailer Karunakaran panaradalam comedy a enna,Offensive_Targeted_Insult_Individual,Offensive_Untargetede,0.5226583200211322
నాకిష్టమైన తమిళ హీరో విజయ్ సేతుపతి సార్ ఫ్యాన్ ఆఫ్ తమిళ్ మూవీ,not-Tamil,Not_offensive,0.8392391398464679
Ne yaruda komalai fans hit like @1:42,Offensive_Untargetede,Not_offensive,0.9134007074177016
இன்னேரம் குறீயிடு குரூப் கிளம்பி என்னென்ன குறீயீடு கணக்கு எடுத்துட்டு இருக்குமே..,Offensive_Targeted_Insult_Group,Not_offensive,0.8152658753141557
enga thala thaanda eppavume gethu meethi ellaarum vethu,Offensive_Targeted_Insult_Other,Not_offensive,0.8532882512722085
Intha Like pichai eduthu enna panna poraanunga🤔🤔,Offensive_Targeted_Insult_Group,Not_offensive,0.7789756370401836
dislike pottavan mirugam avan mobile vedikkum da,Offensive_Targeted_Insult_Other,Offensive_Untargetede,0.8102048598772118
Then mavatathula indha padatha release pannungada papom...,Offensive_Targeted_Insult_Other,Not_offensive,0.6549880433086805
yarellam vivegam teaser. paathutu intha komali teaser paaka vanthinga?,Offensive_Targeted_Insult_Individual,Not_offensive,0.8570190100354833
Last bgm kaththi title BGM Maari Iruku,Not_offensive,Offensive_Targeted_Insult_Individual,0.8223217939912387
thalaivar varum bodhu mezhuguvarthi anajadha paatheengalaa stand. irattai mezhuguvarthi simonukku tharamaana sambavam,Offensive_Untargetede,Not_offensive,0.920723121285904
🤮🤮Asuran movie satupala adichum ivanuga thirdhala🤮🤮,Offensive_Targeted_Insult_Group,Not_offensive,0.9486635953417246
செம்ம... அதிலும் நான் அரசியலுக்கு வரது உறுதி... 🤣🤣🤣,Not_offensive,Offensive_Targeted_Insult_Group,0.49036852111495904
nan arasailyakku varuvathu uruthi... semaiya kalaichutaniga,Offensive_Targeted_Insult_Individual,Not_offensive,0.7174785484000689
#Big Boss V2kula #Kavina #Kathoda Apunane Avan Thane #Hero #Pradeep Antony🤣🤣🤣,Offensive_Targeted_Insult_Group,Not_offensive,0.9598114623870855
இளையராஜா தன்னோட இசையை பயன்படுத்தியதற்கு 96 பட இசை இயக்குனர கொச்சை படுத்துனார். ஆனா இப்ப Beethoven Composition அ BGM போட்டுள்ளார். இது எந்த வகையில் நியாயம்,Offensive_Targeted_Insult_Individual,Not_offensive,0.7769076767688363
Trailer naai kundiya nakuna mathiri eruku,Offensive_Targeted_Insult_Group,Not_offensive,0.42654880146826757
But Y...!!! But Y daa..!! But Y Udaynidhi,Not_offensive,Offensive_Untargetede,0.5405111610689134
Wig paatha Vijay use pannamari irukku,Not_offensive,Offensive_Targeted_Insult_Individual,0.566497871858047
இளையதளபதி புரட்சிதளபதி இளைய #சூப்பர்ஸ்டார் இன்னும் எத்தனை எழுத்துக்கள் வந்தாலும்🤘 நின்னு அடிக்கும் இரண்டே எழுத்து தல,Offensive_Targeted_Insult_Individual,Not_offensive,0.8176703337349268
Entha music padathu ila ethuko vishiyathu use panirupanga antha trailer ila ah eruku,Not_offensive,Offensive_Untargetede,0.43331891826555363
"Evana pakka Chinna paiyan marri irukkan,,,,,,F*** girl",Offensive_Untargetede,Offensive_Targeted_Insult_Individual,0.540689787844352
Otha sivakarthikyan Ellam hero waaa??? Nadikveeee theriyathu,Offensive_Targeted_Insult_Individual,Not_offensive,0.4015972483662733
Maranam...massu maranam.toughu tharanaum...adhuku avan dhaan porandhu varum...semma thalaivaa,Offensive_Untargetede,Not_offensive,0.9907794516270079
அசுரன் படம் பார்த்து சாதிவெறி நாயிங்கள் அதுக்கு எதிரா எடுத்திருக்கிறானுங்க,Offensive_Targeted_Insult_Group,Not_offensive,0.9226783160573337
எங்க அப்ப மில்டிரிடா கோலி விளாடவா சொல்லிதருவா,Offensive_Untargetede,Not_offensive,0.4122891240975866
Bigil ku pee pee ya oooooo oooooo,Offensive_Targeted_Insult_Individual,Offensive_Untargetede,0.6773433881544074
கண்டவுடன் காதல் செய்யலாம்... கண்டவனையும் காதல் செய்ய கூடாது... தேவராட்டம்(2019) எங்களுக்கு பொண்ணும்(பெண் பிள்ளைகள்) மண்ணும் ஒண்ணு தான்... எது மேல கை வச்சாலும் வெட்டுவோம்... திரௌபதி(2020),Not_offensive,Offensive_Targeted_Insult_Group,0.7472843635896262
Padathtu pathtu naanga tha psyco va suthanum *orae music padam ful ah potu syco akiduvanga.. Ithu vera erkanave keta musiq ah irku #conform psyco tha,Offensive_Targeted_Insult_Individual,Not_offensive,0.6259637911162319
"ithu entha varushamm 2016, naan arasiyalku varuven,hey ithu 1996, yaaraa emathuraa semaaa",Offensive_Targeted_Insult_Group,Not_offensive,0.710876160693682
தமிழ்நாடு காவல் துறை கவனத்திற்கு இந்த 5.1k dislikes செய்தவர்கள் பெயர் பட்டியல் எடுத்து அவர்களின் பின்னணியை விசாரணை செய்தால் உங்களால் எளிதாக நாடு முழுவதும் பாலியல் குற்றங்களில் ஈடுபடும் மிகப்பெரிய நெட்வொர்க்கை பிடிக்க ஏதுவாக இருக்கும் மேலும் இதில் இருப்பவர்கள் ஏற்கனவே பாலியல் வழக்கில் தொடர்புடைய கைதிகளாகவும் இருக்கலாம்... தற்போதைய கையிருப்பு இந்த 5300 நபர்கள் முகாமிட்டிருக்கும் இடம்: திரௌபதி Trailer Dislike,Not_offensive,Offensive_Targeted_Insult_Group,0.4486079822805816
Ithu 96 sema.anekama bjp rajini mandram antha scene cut pana soli porattam panuvanga padam 100 crore collection confirm,Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Group,0.5684144349199054
best under 7000 rupees mobile,Not_offensive,Offensive_Untargetede,0.4194128271060462
Me no so so in love love an,not-Tamil,Not_offensive,0.9188337176642525
Want to see Ajak mama in underwear,Offensive_Targeted_Insult_Individual,Offensive_Untargetede,0.5203724936859876
Yaaru yaarukellam 0:27 la goosebums start aachu??,Not_offensive,Offensive_Untargetede,0.831759492078841
bayamkaram ga undhi.!!!you will see my rage,not-Tamil,Not_offensive,0.976884680474444
dear anils itha paarthu mersal aavathinga innum paarka vendiyathu neraya iruku,Offensive_Targeted_Insult_Individual,Offensive_Untargetede,0.5398841123810172
Ithu 96 yara emathuringa I love it,Not_offensive,Offensive_Untargetede,0.4396288266832585
Viswasam ellam nar nara kizhiya pokuth mass kattreenga thaliver,Offensive_Untargetede,Not_offensive,0.8538029772092462
Karthike ivlo mass ah apa Vijay ku Telugu padam pola irukum polaye,Offensive_Targeted_Insult_Individual,Not_offensive,0.5807265701092161
சாதி பார்க்கும் ஒவ்வொருவனும் விபச்சாரிக்கு பிறந்த பிள்ளை,Offensive_Targeted_Insult_Group,Not_offensive,0.6731289512657254
go to hell who disliked this trailer ningela kanu theriathe kurudenatha irukanu ithuku mele eneda ongeluku venu,Offensive_Untargetede,Not_offensive,0.7034038267771614
மண்ணு பெண்ணு எல்லாருக்கும் முக்கியமானதுதான் ஒருவனுக்கு மட்டும் சொந்தமல்ல அவ்வளவு மானம் இருந்தா பஞ்சமி நிலத்தை திருப்பி தரவேண்டியதுதானே தமிழ்நாட்டில் உள்ள பாதி ஏரிகள் வயலாக்குனதே நீங்கதாண்டா அந்த ஏரிகளை தூர்வாரவிடாம மடக்குரிங்க அப்படி தூர்வாரப்பட்டால் மண்ணு இருக்காதுடா உங்களுக்கு,Offensive_Targeted_Insult_Other,Not_offensive,0.6304708962425616
இந்த படத்துக்கு எல்லாம் எவன் டா தியேட்டர் தரத்து படம் இது சாதி வெறி பிடித்த புண்ட பசங்களா,Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Group,0.6294729482724809
adengapa flightaiyae carala nirutharapula sama chance ilaaaaa...,Offensive_Untargetede,Not_offensive,0.889499910295799
Adchi Oda vidu ellarayum orama nadandhu varareda enga thala veerama thala bloods hit like her,Offensive_Untargetede,Not_offensive,0.6125835472827549
இந்து மதம் என்பது ஒருவனை தேவடியாள் மகன் என்கிறது ஒருவனை தாழ்ந்தவன் என்கிறது வந்தேறிநாடோடிகளை உயர்ந்தவன் என்கிறது.இந்தநேரத்தில் மோகன் இப்படி சாதிவெறி அரிப்பெடுத்தபடம் ஏன்?,Offensive_Untargetede,Not_offensive,0.9539910055521954
"காலா, கபாலி, அசுரன், பரியேறும் பெருமாள் இத்தனையும் சமூகநீதிப்படம்னா...*த்தா இது மட்டும் எப்டிடா ஜாதிவெறிப்படமாகும்... Proud Hindu & சைவ வெள்ளாளர் சமூதாயத்திலிருந்து இப்படம் வெற்றிபெற வாழ்த்துகிறேன்...",Offensive_Targeted_Insult_Group,Not_offensive,0.9894760084750097
TN ELECTION RESULTS IN PETTA TRAILER ITSELF. RAJINI LIKES - 592K OPPOSITION LIKES-46K,Offensive_Targeted_Insult_Individual,Not_offensive,0.9636815305352467
Romba nerama pakuren 467299views la nikkuthu... ena da paninga ethavathu panitingala ena...,Offensive_Untargetede,Not_offensive,0.5788900850559118
Rajini power # ipo itha lusu pasaga jam Ravi and producer director s gu purichurugum...,Offensive_Targeted_Insult_Group,Not_offensive,0.40343781476385565
"Police da police, vechu seiya poran",Offensive_Targeted_Insult_Group,Offensive_Untargetede,0.36307099933496223
Yenga ipa lam payan thaan ga yemaruthan. Payan yemarurathu veliya thyrela ponu yemantha matum ipadi kuthikiringa oonmaya kathalicha pasangala yematha thana saiuthu intha oolagam jathiya kati,Not_offensive,Offensive_Untargetede,0.6171840931362581
Saaho 10m in 28 hours. Asit ajakkuku saavu mani adichitu poitaaru namma Bahubali.,Offensive_Untargetede,Not_offensive,0.9834176319150504
அடுத்த சர்க்கார் மாதிரியே half boil வரப்போகுது இதுக்கும் இங்க சில்லறை சிதற விடபோராணுங்க,Offensive_Targeted_Insult_Group,Not_offensive,0.6245686820923709
Gajini - decent laugh Mersal - Gubeer laugh Viswasam - smile,Offensive_Targeted_Insult_Group,Not_offensive,0.6460572989526916
"10,7 Mio Aufrufe 400 Tsd. Likes 22,7 Tsd. Kommentare #2Point0Trailer",not-Tamil,Not_offensive,0.9329425189528727
"mass dialogue...########## Mass teaser...#### surya veriyan##### singam singam 🦁🦁🦁🦁duraisingam seerum engum...vada↔ vada ↔vada... mass dialogue: na paathathalam thingara onaai illa,pasicha mattum vettaiyadra singam🦁, kola pasila irukan ethu kedaichalum vettaiyadra verila irukan,ethurula evan vanthalum eari methichittu poite irupan singam da",Offensive_Untargetede,Not_offensive,0.5808475514708941
ட்ரைலர் செம்ம அந்த குருப்ஸ் கதற போகுது,Not_offensive,Offensive_Targeted_Insult_Group,0.8767074289899075
1st trailer looked stupid this looks dumb,Offensive_Untargetede,Not_offensive,0.8358571250606726
Ennada MAN OF STEELE bgm la poderinge!! 🤣 🤦‍,Not_offensive,Offensive_Untargetede,0.5966555817718726
Boom boom robo da robo da🤖🤖🤖🤖🤖🤖🤖🤖,Offensive_Untargetede,Offensive_Targeted_Insult_Group,0.5132814167484412
Dei vaani bhojan ku la fan iruka da,Offensive_Targeted_Insult_Group,Not_offensive,0.7799008859768161
Music engayo kae ta madhari irukae,Offensive_Untargetede,Offensive_Targeted_Insult_Group,0.3140187283476991
அஞ்சாதே+யுத்தம்செய்+பிசாசு அப்டியே கொஞ்சம் துப்பறிவாளான் எல்லாத்தையும் மிக்ஸ் பண்ணா #சைக்கோ... நல்லா வருவீங்க..!!,Offensive_Targeted_Insult_Group,Not_offensive,0.9244641776772924
Bgm score avlo serappa illa sam dei yeppa pathalum bgm gura perla kathitae iruka,Offensive_Untargetede,Not_offensive,0.6288562016263132
முதல் தடவையா தமிழ் பட trailer பாத்து Hollywood காரன் copy அடிச்சிருக்கான். Watch MORBIUS(2020) Trailer.,Offensive_Targeted_Insult_Other,Not_offensive,0.88989069232722
Enikoru doubt.. kadaram kondan um drivanatchathiram vm rand cnma aano.. atho onnaano,Offensive_Untargetede,Not_offensive,0.7932016059446058
"AMBEDKAR, KAMARAJAR Okay.. Adhu yaaru Velu nachiyaar thevudiya",Offensive_Targeted_Insult_Individual,Not_offensive,0.7769232280773515
Kekka bekka short film ah idhu Ada paaavingala,Offensive_Targeted_Insult_Other,Not_offensive,0.5103066719058413
yaarulam trailer start agurathuku munnadiye like potathu..!!,Offensive_Untargetede,Not_offensive,0.8070671315210649
Gorilla movie Potta Pola Bgm poduringa konjam mathinga,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group,0.32007347307993717
open challenge ninka vijay annava odunaa naanka Ajith annaava oduom,Offensive_Targeted_Insult_Group,Not_offensive,0.7858799274889308
Oatha ommala ennada bgm omma thevdiya payya,Offensive_Untargetede,Offensive_Targeted_Insult_Group,0.5028857817628756
teaser nalla thana iruku.. idhuvum palaruku pidikala pola.. ______ oru polapu:p,Offensive_Untargetede,Offensive_Targeted_Insult_Group,0.4898634819171329
"Naattai paarpana koottam gaali pannitu iruku... paarpana adimai naada mathinu iruku...BC,MBC idavodhikeeda thookitan 3% parpananga 10% reservation vaangitan...namaku padipilum velaivaaipilum idam illa...naama ellarum soothira pasanganu sollitu irukan avana ethirkama innum ethana kaalathuku da antha paarpanargal sonna jaadhiya pidichikiitu thongikitu irupinga muttalgal!!!",Offensive_Targeted_Insult_Group,Offensive_Untargetede,0.38058254162979294
நாங்க தாழ்த்தபட்டவர்கள் அப்படினு சொல்லலிட்டு எல்லா தப்பையும் பண்றவனுக்கு செருப்படி இந்த படம்,Offensive_Targeted_Insult_Group,Not_offensive,0.8605220571143203
Perfect dialogue ஓவியம் வரையரவன் தன் பிள்ளைக்கு என்ன சொல்லி தருவான்... ஓவியம் வரைய... எங்க அப்பா militaryகாரன் டா... கோலி விளையாடாவா சொல்லி தருவான்...,Offensive_Targeted_Insult_Other,Not_offensive,0.9734024287765356
ஒரு நாள் எழுந்து வருவோம் பொறுத்திருந்து பாறு ஒனக்கு மூக்கனா கய்றா மாட்டி ஓட்டிடுவோம் ஏறு,Offensive_Targeted_Insult_Group,Not_offensive,0.9421543168174169
உண்மைநிலையில் பணமாகும் dic vijay waste... மூளை இல்லை என்பது உண்மை...,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group,0.5054588938876964
Ithuku Deepa akkavaye nadika vachirukalam,Not_offensive,Offensive_Targeted_Insult_Individual,0.6445522054033278
Theatre ulla poi movie parkura varaikum paartha piragum kooda trailer paarkuratha niruthatheenga,Not_offensive,Offensive_Untargetede,0.43957711850557085
Evan da music nu keka thonuchu..Pradeep..well done..soul stirring..,Offensive_Untargetede,Not_offensive,0.9317144694416511
Hello You Tube Ennassu Irukkireenkala? Allathu Seththupoddinkala??,Offensive_Untargetede,Not_offensive,0.6909242185430908
SARKAR FDFS Leaks SARKAR TEAM,Offensive_Targeted_Insult_Individual,Not_offensive,0.9155023749570614
"Psyco 1960 Hollywood la vandhuruku. Andha moviya remake pannitananunga Pola,",Offensive_Targeted_Insult_Group,Not_offensive,0.403435885142302
இது தலித் எதிரான படம் மட்டும் அல்ல தோழர்களே ஒட்டுமொத்த பென் இனத்தையே கேவலப்படுத்தும் படம் தலித் இளைஞர்களை(மக்களை) பொது மைய நீரோட்டத்தில் இருந்து புரந் தள்ள வேன்டும் என்பது அவர்களது கனவு அதர்க்காக தன் சமூக அக்கா தங்கைகளை இப்படிய அசிங்கபடுத்த வேண்டும் த்து...,Offensive_Targeted_Insult_Group,Not_offensive,0.6514056936822641
Who is watching after seeing movie? Indha madhri pichayedukara velai yenthanai peru kelamirukinga??,Offensive_Untargetede,Not_offensive,0.8743262671975183
Bangam bangam bangam... Reflecting true situation,Not_offensive,Offensive_Targeted_Insult_Group,0.4982943254009327
Dislike pottavan yellam rajini fan pola..20varusam kalichu solvanga idhu 96 dhana nu...appo therium,Offensive_Targeted_Insult_Group,Not_offensive,0.4791278028020469
Bhavesh Joshi enna Hindi padam mathiri irukke,Offensive_Targeted_Insult_Individual,Offensive_Untargetede,0.6959435033632164
Apna mental giri dikha di yahan bi kanchana radawat,not-Tamil,Not_offensive,0.5197132534873788
பெண்களை இவனிங்க சொத்தா பாக்காங்களாம்.. முதல்ல உணர்ச்சி உள்ள சக உயிரினமா பாருங்கடா அப்பர செண்டிகளா...,Not_offensive,Offensive_Targeted_Insult_Group,0.40346968549540424
Indha padamavadhu Vikram ku odanumnu nenaichen...trailer paatha udane andha aasaiyum pochu...che,Offensive_Untargetede,Not_offensive,0.4222526277480431
worst teaser!! enna da kuppai lorry ah otaran...? lol varlam va varlam va lol:P thu,Offensive_Untargetede,Not_offensive,0.3986881697371532
Intha pundaiku than built up da,Offensive_Untargetede,Not_offensive,0.5276314492669993
0:14Ulla ponavan yellam உல்லாசமாதான் இருக்குரானுக velila irukkuravanga than sethukittu irukkanga,Offensive_Targeted_Insult_Other,Not_offensive,0.9664226097247333
அப்பாடா கடைசியா யோகி பாபு தலை சீவி நல்ல getup ல நடிக்க வச்சிருக்கானுக,Not_offensive,Offensive_Targeted_Insult_Individual,0.6086839444093203
சாதிவெறி தேவிடியா பையலுகளா எழுதிவச்சிகோங்க டா இன்னும் 30 வருடம் தான் அப்பறம் உங்க சாதி புண்டலாம் ஒழிஞ்சிடும் உலகம் எப்படி வளருதுனு தெரியல குண்டு சட்டில குதிரை ஓட்டிட்டு கதறிட்டு இருக்கானுங்க...,Offensive_Targeted_Insult_Group,Not_offensive,0.6330733173629985
lovedd as looott justb say out standinggggg malayalam ITH AVANEMEDAAA TRAILLERRRR,Not_offensive,not-Tamil,0.7930789154980152
விஜய தல மூத்திரத்த வாங்கி குடிக்க சொல்லுங்க,Offensive_Untargetede,Not_offensive,0.8273578849466869
Indha padattha patthukkuttu irukkum podhu un ootu ponna thookkikittu poira porano patthu siringada...,Offensive_Untargetede,Not_offensive,0.5461675664263033
Enum nala Pani irukalaam orginal pink trailer Pathu compare pana it's ok only,Not_offensive,Offensive_Untargetede,0.6957629614779641
When AJITH fans turn into Broker Mama for Kaidhi...Dai Mama's Kaidhi yum Engaluku Jeikanum #THALAPATHY64,Offensive_Untargetede,Not_offensive,0.5556065834828127
Teaser onnum avala paingaramala Illa average than,Not_offensive,Offensive_Targeted_Insult_Group,0.3811540696032614
better luck next time!:D:D:D,Offensive_Targeted_Insult_Other,Not_offensive,0.7117994902268958
Ivana pakkum pothu Ellam jallikattula pathila odiponathu than niyabhagam varthu... Ivan intha rj balaji... Chai worst fellows da ninga,Not_offensive,Offensive_Targeted_Insult_Individual,0.38178280386464053
Mohanlal dialogue delivery Summaar thaan irukk... Oru Punch kidakkamaattirinke...,Offensive_Targeted_Insult_Group,Not_offensive,0.5546136151203361
Oru vela intha movie bigil ku mundai vandhu irundha atlee inum konjam nala yeduthu iruparu pola...!!,Not_offensive,Offensive_Targeted_Insult_Individual,0.5172819665276618
adeiii bangam semmmmmaaa masss da deei,Not_offensive,Offensive_Targeted_Insult_Group,0.4454725272504181
Ponugala kaapathanum Mathikanumna.. muthala ponna boga porula kaatura cinema va olikanum.. Yecha pasangala.. Cinemena dangerous for society,Offensive_Untargetede,Not_offensive,0.6678949572548597
Joaquin Phoenix:DEI AADHI DAA(Baasha bai moment),Not_offensive,Offensive_Untargetede,0.4301039110017906
தலைவா போய் கிழவா ஆய்ட்டார்....Nice Toappa...,Offensive_Targeted_Insult_Individual,Not_offensive,0.9524457669528971
Evadra vadu dislike kottinadhi...chuuuth salaaa... Terroristss,not-Tamil,Offensive_Untargetede,0.7635763843176903
Yaenda potta nayungala yevanda adhu trailer KU dislike potadhu..,Offensive_Untargetede,Offensive_Targeted_Insult_Group,0.34528934349429724
Yes thalaivar kolai kandula irukaru irangna adiknum,Offensive_Untargetede,Not_offensive,0.6500558986466138
நான் அரசியலுக்கு வருவது உறுதி தலைவா உன்ன போற வர்றவன்லாம் கலாய்க்குறான் தலீவா...,Offensive_Untargetede,Not_offensive,0.6185659096210396
Dai ranjith... Ippo pesuda...,Not_offensive,Offensive_Targeted_Insult_Individual,0.8767520966263912
Irumugan maathiri feel aachu solluravan like poodu,Offensive_Untargetede,Not_offensive,0.9756858712753728
Jeyalalitha VA photo la yaachum paarthurukeengala,Offensive_Targeted_Insult_Group,Not_offensive,0.728881128249691
Rajniya vachu senjing in last bit,Offensive_Targeted_Insult_Individual,Not_offensive,0.6251546596221343
Neengal thalayel erunthu peranthavargal nangal kalil erunthu peranthavargal magaparadham solgeradhu ok nangal nadagam kadhal seivadhillai nadagathel thathan kadhal perakkudhu,Offensive_Targeted_Insult_Group,Not_offensive,0.9811571891450532
Gotha dislike panna pundaiyellam pannada badatha irukkum,Offensive_Targeted_Insult_Group,Not_offensive,0.6014559628287265
Chinna vayusaula erila kuzhipola Anga Pola Adhu Mela than nadakurom,Offensive_Targeted_Insult_Group,Not_offensive,0.5064511661292856
Teaser pathutu olu otavanungala oora vitu odungada,Offensive_Untargetede,Not_offensive,0.8580713666476161
Oru raksha illa Mone kaithiii uff,not-Tamil,Not_offensive,0.38052636859329614
அனைத்து மக்களும் பார்த்து பா.ராஞ்சித் முகத்தில் காரி துப்பவும்,Offensive_Targeted_Insult_Individual,Not_offensive,0.968150159045094
Poi appa character iruntha nadika solluga setaaa agala 2.o mass ithu pushhh,Offensive_Untargetede,Offensive_Targeted_Insult_Individual,0.7494312304494625
நீங்க சீண்டிகிட்டு இருக்கிறது அமைதியா படுத்துகிட்டு இருக்கிற புலிய பாய ரெம்ப நேரம் ஆகாது,Not_offensive,Offensive_Targeted_Insult_Group,0.6965943360552392
dai movie la ega da nerya scen kanummm,Offensive_Targeted_Insult_Group,Offensive_Untargetede,0.8581800567391829
Naan yaaru ennurudha eppavume naan mudivupanuruthilla... En edhurula nigakaravanga thaan mudivupanuvanga... Naan avangalluku naanban-ah illa ethiri-ah...,Offensive_Untargetede,Not_offensive,0.9708740582751013
Did rajini sir was so old in 1996. Bosadeke,Offensive_Targeted_Insult_Individual,Not_offensive,0.5937334798913129
KK na KK na yaare...? King of Kollywood,Offensive_Untargetede,Not_offensive,0.6848009379965202
அடங்க மறு...அத்து மீறு...இப்போ comments la itthana சமூகம் அவுத்து காமிக்கரணங்...என்ன பண்ண போற?,Not_offensive,Offensive_Targeted_Insult_Group,0.8795945621656194
Market illatha dog la vaai pesuthu pannada Ravi,Offensive_Targeted_Insult_Individual,Not_offensive,0.8355587920243581
Sama music sam cs super trailer Vara level ku thariya bgm karanam super ji,Offensive_Untargetede,Not_offensive,0.9877472416128452
Rajni eppo da 1996 la arasiyalukku varenu sonnaru... I think Comali team eh 1996 la comala irundhu Vera yaro solra thappana thagavala kettu padam eduthu irukkangalo... Oruthangala pathi therinjittu olarama padam edukka try pannunga team...,Offensive_Targeted_Insult_Group,Offensive_Targeted_Insult_Individual,0.7742217063144066
Teaser kandittu ithu marana mass iteam aayirikkum jillayill vannna lalettan aayirikkillllaaaaa... Athu pole thannne nammude swantham suryiayude pwoli performanceum kaanumwaitingggggggg...,not-Tamil,Not_offensive,0.7799006937263581
திருமாவளவனையும் ராமதாஸையும் கைது செய்து கட்சிகளை தடை செய்தால் தமிழகம் அமைதி பூங்காவாக மாறும்... தமிழினம் காப்போம்...,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group,0.5165126683568092
22k dislikes oru vela visay pans a irupanugalo,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group,0.44208306276962833
