என்னால் முடிந்தது என் கிராமத்தில் இதுவரை திரையரங்கம் செல்லாத 10 பேரையாவது இந்த படத்திற்கு அழைத்து செல்வேன்...	Not_offensive	
6 million view ... vada vada vada	Not_offensive	
Paddipa onnu mattum namba kitta avanuga pudunga mudyathu da chidambaram	Offensive_Untargetede	
Thalaya ipdi classa kaati romba naal achi  thanks to h.vinoth	Not_offensive	
திருச்சி முத்தரையர் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்..	Not_offensive	
Nalla kathainu ethachum irukuma bosss ??	Not_offensive	
மரண மாஸ்,  படம் வெற்றி பெற வாழ்த்துகள் அண்ணா...	Not_offensive	
தர்மபுரி மாவட்டம் சார்பாக இந்த திரைப்படம் மாபெரும் வெற்றி அடைய வாழ்த்துக்கள்	Not_offensive	
Even, shankar la kuda rajiniku intha look kondu vara mudila .. karthik subaraj pinrapla	Not_offensive	
நான் அடிச்சா ஒன்றரை டன் வெயிட்டு பாக்கறியா NGK NGK	Not_offensive	
Movie kunjam fast irukum nu expect panra , super combo, except Vera level,great feature for simbu na,different from director..n	Not_offensive	
A perfect anthem for all தமிழன்'s. Veeramna ennanu indha naatuke avan sonnane. vaai illa maatukum avan needhiya thandhane.தமிழன்டா என்னாலும் சொன்னாலே திமிரேரும்.	Not_offensive	
நாயக்கர் நாயுடு மக்கள் சார்பாக வெற்றியடைய வாழ்த்துகள்..	Not_offensive	
பூவிருந்தவல்லி வன்னியர் சங்கம் சார்பில் படம் வெற்றிபெற வாழ்த்துக்கள்..	Not_offensive	
pls comment if you are a true chiyaan fan	Not_offensive	
Marana mass m2 problem story	Not_offensive	
என்னடா இது ஹாலிவுட் படம் ட்ரைலர் மாதிரி இருக்கு மிஸ்கின் Always Superb 🤠	Not_offensive	
Batman_1 =jeeva in முகமூடி Batman_2 = sk in hero...	Offensive_Targeted_Insult_Individual	
Eduthu vainga da adutha national award ah!!	Not_offensive	
Sprb sema jayam Ravi sir& hip-hop music	Not_offensive	
54k dislike by vj fans. Thala fans get ready to give atleast 100k dislike for mersal	Offensive_Targeted_Insult_Group	
vivegam mokka nu sonna Sarkar boys...........	Offensive_Untargetede	
இந்த மாதிரி படத்துக்குதா wait pannikittu irukkkom........	Not_offensive	
Yaaru Fan-numay illa.. Hit like here !!	Not_offensive	
யாரு சாமி இந்த சூரியா இன்னாமா மெரட்டுறார்	Not_offensive	
wow semma  marrana bayum unndaakum oru  nimisamum oru  nodigalum  sedhikiya ajith sir   semma fever vivegam superb thriller	Not_offensive	
Like malayalam new movie anjam pathira	Not_offensive	
நெல்லை யாதவர் சமுதாயம் சார்பில் திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்.	Not_offensive	
Rajini and Simran make a wonderful pair	Not_offensive	
நான் அரசியலுக்கு வருவது உறுதி....இது 1996  ( இன்னுமாடா ரஜினியை நம்புகிறீர்கள் )	Offensive_Targeted_Insult_Individual	
திரௌபதி   ஒவ்வொரு தந்தை மகளும் பார்க்க வேண்டிய திரைப்படம் திரௌபதி வெள்ளித்திரையில் மிரட்டுவாள்  , வாழ்த்துக்கள் மோகன் அண்ணா	Not_offensive	
Can't wait mannnnnnn,,, kirrak and semmaaaa	Not_offensive	
R.I.P Enai Nokki Paayum Thotta	Not_offensive	
பார்க்கும் போதே புல்லரிக்குது  வெட்டி அரசியல் தோலு  உரியுது	Not_offensive	
padam pakka flap yennama eppadipandrigelema................eppadi oru flap movie a kodukurengalema	Offensive_Targeted_Insult_Group	
Teaser aa maranama iruke appo padam?   #WAITING for Kappan	Not_offensive	
டாப் ஸ்டார் பிரசாந்த் ரசிகர்கள் சார்பாக வாழ்த்துக்கள்	Not_offensive	
சக்கிலியர் சமுதாய இளைஞர்கள் சார்பாக, திரௌபதி #பாடம்  மாபெரும் வெற்றியடைய வாழ்த்துக்கள் #isupportthirowpathi	Not_offensive	
thirunelveli thala veriyarkal oru like podunga	Not_offensive	
தென்மாவட்ட  நாடார்  மக்கள் சார்பாக வாழ்த்துக்கள்....	Not_offensive	
Marano mass u marano adhuku thalaivarudha porandhu varanum petta pongal mass pongal	Not_offensive	
Song keka nala iruthuchi bt video mokka	Offensive_Untargetede	
No1 trading in Sri lanka	Not_offensive	
கமெண்ட்களை பாத்தாலே தெரியிது இது ஒரு எவ்வளவு சாதி வெறி புடுச்ச எவ்வளவு முட்டாள் தனமான கூட்டம் எடுத்த படம்னு வெறுப்பையும் வன்மத்தையும் விதைக்கும் இந்த மாதிரி படங்களை தமிழர்கள் குப்பையில் தான் வீசி எறிவார்கள்..	Offensive_Targeted_Insult_Group	
எங்களுக்கு மண் பெண் மொழி இனம் யாவும் ஒன்றே ... தவறாக பயன்படுத்த நினைக்க அனைவரையும் கருவருப்போம்.. படம் வெற்றி பெற நல் வாழ்த்துக்கள்	Not_offensive	
நாமக்கல் வன்னியர் சங்கம் சார்பாக. ... வாழ்த்துக்கள்	Not_offensive	
Indian + LKG + Ayan...	Not_offensive	
Kab tak bhai move rilise. Hoga	not-Tamil	
idhu Hindi movie PINK oda remake pa. adhula amitab bachan and tapssee act pannirupanga	Not_offensive	
Makkal selvan and ashok selvan	Not_offensive	
நாகபதனி சமுதாயம் சார்பாக எனது ஆதரவை தெரிவித்துகொள்கிறேன்	Not_offensive	
1 million like varanum pls ellarum like podunga	Not_offensive	
We all want Yuvan sir bgms	Not_offensive	
Sema mass ya vanniyar sarbagaga valthukkal	Not_offensive	
sikaram vaanga anna i am waiting	Not_offensive	
Jay lalitha pe kaun film banata he yaar..	not-Tamil	
Жду этот фильм только из-за Акшая, интересно посмотреть на него в такой необычной роли	not-Tamil	
Wowww It's like ayan 2...kv anandh sir luv u sir...10years back ayan now kaappaan 🤗	Not_offensive	
Dislike Vida Comments Adhigam Like 160+k Verithanam அனைத்து மக்களின் ஆதரவு கமென்ட் பாக்ஸ் ல தெரியுது  அனைவருக்கும் வன்னியர் சார்பாக நன்றி நண்பர்களே......	Not_offensive	
டைரக்டர் கு முதல் படம் னா நம்ப முடியல	Not_offensive	
Just 5k likes left for 300k likes	Offensive_Targeted_Insult_Group	
சூப்பர் ஸ்டார் ரஜினிக்கு வந்த சோதனை... ,	Not_offensive	
Hey kaithai deepavali ku film release pannitama floop ayidim..annan verithanam realised....pongaluku relise panniko polachikuva	Offensive_Targeted_Insult_Other	
Sema Vera level pa chance aye illa	Not_offensive	
Daily 25 time pathalum puthusa pakura mathiri than irukku. Thala acting yuvan music sema	Not_offensive	
Politicians naala than namma naadae ipdi iruku... avanga than yarayum olunga vela paaka vidala.. including police..  suppose nalla thought oda yaarachum politics ku vanthaal.. onnu oda solluvanga... suppose odalana.. odukki ukkaara vechiruvanga... avanga apdi irukra varaikum... (nengalae yosichikonga).	Offensive_Targeted_Insult_Group	
I like Vikram sir.l want to see him in a joker like character	Offensive_Untargetede	
Viswasam trailer pathutu iga varavangalam like poduda	Not_offensive	
Aiyo Aiyo... Bairavaa marana mass... chance ye illa... surely mega hit	Offensive_Untargetede	
Simbu dhaan damage nu nenaichen..... Superstar Rajini Total damage... Half Tamil Padam 3.0	Offensive_Targeted_Insult_Group	
Deii namma sathyaraj soldra mari!!! Avan avan own style la pannunga da!!! Evolo pathachii idhu mari mudiyala	Offensive_Untargetede	
Thala& Yuvan again kola mass	Not_offensive	
Terika vittitiga thalaeathana vaati paarthalum salikadhu	Not_offensive	
ஒரே மண்ணுல பிறக்கிறோம் ஒரே மொழி பேசுகிறோம் இது ஒன்று போதும் என்று விளக்கிய அசுரன் படம் எங்கே. ஜாதியை தூண்டும் இந்த படம் எங்கே. பரியீரும் பெருமாளும், அசுரன் போன்ற படங்களில் இது மாறி comments la ஜாதி பெயரை போட்டு யாரும் comments pannala. இதுல எவ்ளோ ஜாதி பெயர். காதல்  ஜாதி மதம் பணம் பார்த்து வருவது இல்லை. இதில் நாடக காதல் என்று சொல்வது எப்படி.	Not_offensive	
Aan azhagan - Victor (yennai arindhaal)  Paer azhagan - ezhil, kavin (thadam)  Ulagaazhagan - Victor (yennai arindhaal)  Mass azhagan - arun vijay	Not_offensive	
Real MERSAL  #100k likes in just 30 min  #readytorage	Not_offensive	
SC thevdyapasangala hero va kaatratha oru trend ah eduthutu varanunga vesi mavanunga	Offensive_Targeted_Insult_Group	
Nanba nama entha movie ku nalla support kodukanum.  Apprum PA. Ranjith & Thiruma Group edukura padangala support panathinga.	Not_offensive	
Malaysians hit like !!!! Last dialogue malay dialogue	Not_offensive	
Thalaivar fans : Sweet saapda porom	Not_offensive	
str luks damn funny.. luks too fat..yakkk	Offensive_Targeted_Insult_Individual	
Thala kaaha oru fight scene add pannirukkaanga.... Thats it....	Not_offensive	
Yaarellam frst like pottutu video paaka start paneenga....hit like	Not_offensive	
Enada mangatha music potu vachirukinga naduvula	Offensive_Targeted_Insult_Group	
Padam and Reviews pakamaye solren ottthaaa hittu da...	Not_offensive	
Mass ah paakaporom pola, Prabhu Deva vah,.,.,., Exciting	Not_offensive	
திருமாவளவன் ஐயம் பா குஞ்சித் தையும் செருப்பால் அடித்த மாதிரியே இருக்கு இந்த டயலாக்	Offensive_Targeted_Insult_Group	
Orea adi antha sence semma mass	Not_offensive	
சம்பாரிக்க  எடுக்கல  படம் பாக்கத்தான  எடுத்து இரு க் கோ ம், download பன்னியவது  பாருங்க    படத்தின் இயக்குனர்,   அருமை	Not_offensive	
She is looking like laughing budha	Offensive_Targeted_Insult_Individual	
Indias pride ... Shankar Sir & Team...	Not_offensive	
Yean nan comments panna kammiya na likes varuthu... Seriously sollurean selvaragavan namma tamilnattuku thevai... Just here this dialogues...	Not_offensive	
Nerkonda paarvai trailer review -	Not_offensive	
Enna Sakthiman Nambi Keela Kuthikiran 90's Kids Ah irupano	Not_offensive	
Trailer a ivvalavu comedy yaa irukke appo padam ha ha ha baka baka	Offensive_Targeted_Insult_Group	
mersal audio launch annalum enegaluku vivegam trailer thea	Not_offensive	
இராஜபாளையம் விருதுநகர் மாவட்டம் ....மாவீரன் வீர பாண்டிய கட்ட பொம்மனார் நாயக்கர் சார்பாக இப்படைத்தை வெற்றி விழா காண வாழ்த்துக்கள்....	Not_offensive	
பொன்னியின் செல்வன் ல வர்ர பயந்தாங்கொள்ளி வந்தியதேவன் கதாபாத்திரம்  ஏன்  விஜய்சேதுபதிக்கு கொடுத்தார் மணிரத்னம்	Offensive_Targeted_Insult_Individual	
Only 10m views and 399k likes	Offensive_Targeted_Insult_Other	
padatoda trailer nalla eruku annal rajini ya asinga padutara matiri erukum anda oru seen mattum cut panungada ellana un padam ouunga  odathu.	Offensive_Targeted_Insult_Individual	
ரெட்டியார் சமூகம் சார்பாக படம்  வெற்றி பெற வாழ்த்துக்கள்... Mohan  G all the very best we all behind you.	Not_offensive	
Sankar sir kku thanks solla nu	Not_offensive	
Draupathi film vivathika yarukkum thaguthi illai	Not_offensive	
aluuu adhikama irukunoo....... varlava bairavaaaa.... amazing teaser	Not_offensive	
Peruku etha Mari eduthu vachirukada comali Eppudi oduthunu Naanum pakkureb	Offensive_Targeted_Insult_Group	
::-மதுரை கள்ளன்         திரேளபதி இடம் செருப்படி வாங்கிய பரியேரும் பெருமாள் 1⃣0⃣0⃣	Offensive_Targeted_Insult_Group	
Kola mass i lov u thala	Not_offensive	
va va va ne va bairava marana mass thalaiva	Not_offensive	
Sir plz realese telugu also sir plz plz	Not_offensive	
Anyone here telugu  sai pallavi  fans	Not_offensive	
அனைவரின் குடும்பத்திலும் பெண் பிள்ளைகள் உள்ளனர்   யோசிங்க   அண்ணன் சொன்னார் நொண்ண சொண்ணார்னு எவனாவது வந்தா செறுப்பால அடிங்க	Not_offensive	
Cup uh mukkiyam Bigil uh..	Not_offensive	
Dislike பண்ணின  தலைவர் fans la like பண்ணுங்க	Not_offensive	
தமிழகத்தின் இன்றைய நிலையை தெளிவாக படம் பிடித்து காட்டுகிறது இந்த படம் வாழ்த்துக்கள்...	Not_offensive	
Ingey yalmaya irukuravana uyartha ida othukidu irukku, panakarangala luku panam irukku ,middle class ku yapaume munnera vidama thadukurathu intha idaothukidutha..jathinu sollitu Ella salugaium orey pakkame pohuthu..	Not_offensive	
Wow, semmaya irukku Ravi Anna voda funny moments a paakaporom	Not_offensive	
Kelatu Kungi ajith avan poola seppu santhi sotta thala	Offensive_Targeted_Insult_Individual	
Ennada vikraman Padam Theam music Lalalalala	Offensive_Targeted_Insult_Individual	
NGK movie parthutu ipo kaappaan teaser parka vanthavanga  like pannuga   Aug30 kaappaan kaathirupom	Not_offensive	
நமக்கு தெரிஞ்ச இந்ததான்  அல்லு அதிகம இருக்கனும் தலைவா	Not_offensive	
Santhanam comedy na okay! Lead Hero na, just workout aagala... yaaru venumnalum nadikalam aana yaaru pakardhu? Heheheee	Offensive_Targeted_Insult_Individual	
Isse accha to CGI se bna lete	not-Tamil	
சின்னசேலம் நகர வன்னியர் சங்கத்தின் சார்பில் இத்திரைப்படம் மாபெறும் வெற்றி அடைய வாழ்த்துகள்	Not_offensive	
trailer ey ivlo slow na appa padam?	Offensive_Targeted_Insult_Individual	
வெறித்தனம் ட்ரைலர் நாடக காதல் கும்பல் கதறல்    இது முடிவு இல்ல இனிதான் ஆரம்பம்  பெண்களை காப்போம்	Not_offensive	
hindi me kab aayega ab wait nhi ho rha h	not-Tamil	
தேவாங்கர் மகா ஜன சபை  சார்பாக இப்படம் வெற்றி பெற வாழ்த்துக்கள்!! எங்கள் சமூகம் இது போன்ற நாடக காதலால் நாசம் அடைந்துள்ளது!! நன்றி வினோத் ஜி!! இந்த திரைப்படத்தை திண்டுக்கல் மாவட்டம் முழுவதும் உள்ள தேவாங்க செட்டியார்  சமூக மக்களை  கண்டிப்பாக பார்க்க வைப்பது எங்கள் பொறுப்பு!!	Not_offensive	
Intha padathukku Vera title vachurukalam Nadodigal 2 nu sollitu nadodigal traces illa Ippa Ella padathukkum title mattum part 2 nu vachukuranga Aana part 1 kum part 2 kum sambanthame illa	Not_offensive	
Same Surya anna same same same	Not_offensive	
தூத்துக்குடி நாடார் சமுதாய மக்கள் சார்ப்பாக படம் வெற்றியடைய வாழ்த்துக்கள்	Not_offensive	
1:20 Ena Da Panni Vachirukinga Dai	Offensive_Targeted_Insult_Other	
Oruthar mela neenga viswasam katrathukaga innoruthara yan asingapaduthuringa   Love you Thalaaaa	Not_offensive	
Nee vaa thala namma therikka viduvoom	Not_offensive	
Ippo varugira ealla padamum ore trendla than varuthu	Not_offensive	
தமிழ்நாடு வாணிய செட்டியார் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	Not_offensive	
Summa marana mass surya anna vera level	Not_offensive	
Tamil cinema la oru tharamaana sambavam...	Not_offensive	
Myskin movie naale konjam pshyco maari iruku intha movie name vera pshyco enaa aaga pothoo	Offensive_Targeted_Insult_Group	
திரௌபதி மாதிரியே இந்த Love Jihad க்கு எதிராக ஏதும் படம் வந்தால் சந்தோசம்	Not_offensive	
இவ்வளவு நேரம் பார்த்த எல்லா காட்சிகளையும் (ட்ரைலர் ஆரம்பத்தில் இருந்து ) கடைசி இரண்டே வினாடிகள் எல்லாவற்றையும் மறந்துபோகிற அளவுக்கு வச்சாங்க பாரு ஒரு (ட்விஸ்ட் ) ரஜினிகாந்த் பேசின காட்சிக்கு யாரை ஏமாத்துறீங்க இது 96 ல சொன்னதுன்னு  இதுக்காகவே பார்க்கனும்.	Not_offensive	
Trailer  pakkupothellam pullarikkuthu thala	Not_offensive	
first pathathu naan athukula video pakama comment podutanga	Not_offensive	
Surya oda total movie um sentha mathi iruku	Not_offensive	
Iske do finger fake ku lag rahe hai bhai	not-Tamil	
1:03....rajini appa unga stylukku innnnnnnaaaa kuratchaal...ever stylish ...no one can beat you style.	Not_offensive	
Viswasam trailer pathutu vantha like poduga nanba	Not_offensive	
Oruthr mela viswasam katrathukaga inoruthara en asinga paduthuringa (dislikes)	Offensive_Untargetede	
Ye kya cartoon bana diya be itna mehnga vfx dalne ki kya jrurat thi be	not-Tamil	
Super thalaivar rasigan naan but irundhalum kadaisiyila neenga poturuka andha Oru clipkaga naa like poduren epa vanthalum naanga dhan gethu adhu 96 ah irundhalum seri 2019 ah irundhalum seri	Not_offensive	
sweet laam pathathu pongale vachiruvom va	Not_offensive	
Inda padam yattana varsam aanalum varadu	Offensive_Targeted_Insult_Group	
இந்த சாதி அரிப்பெடுத்த இயக்குனர் கிறுக்கு பயல் மோகனை கட்டி வைத்து ஒண்ணா இருக்க கத்துக்கணும் ( படத்த 100 முறை போட்டு காமிக்கவும், அப்போவாவது இவருக்கும் குடிசை கொளுத்தி கும்பலுக்கும் புத்தி வருதானு பாப்போம் 🤦‍🤦‍🤦‍	Offensive_Targeted_Insult_Individual	
அய்யா A P J Abdul Kalam Avargale intha Tamilnadu la 2020 illa innum 3000 vanthaalum thiruintha maataanuinga inum Jaathi Jaathi nu solli intha generationium infect panraanuinga tamizhum jaathium onnru illai enratha epa thaan purinjika pooraanuinga loo intha maari director iku laam kadumaiyaana  thandanai tharanum	Offensive_Targeted_Insult_Other	
Samyuktha Hegde killing it in a saree! Inda movie mattum kandipa paaknum	Not_offensive	
இந்தப் படம் மிகப் பெரிய அளவில் வெற்றி பெற செய்வோம் வன்னியன்டா பாட்டாளி மக்கள் கட்சி	Not_offensive	
தற்போது நாட்டில் நடந்து கொண்டு இருக்கு  நிகழ்வுவை திரைபடம் வழியா கொண்டு வந்ததுக்கு  மிக நன்றி	Not_offensive	
Pokkiri raja mathiri illama irundha seri thaan	Offensive_Targeted_Insult_Group	
Pirabu and naasar very good acting in Piriyanka tamil movie But aigth and Pandey moka acting.	Offensive_Targeted_Insult_Group	
It looks lik Hindi movie ek villan!	not-Tamil	
நாடார் சார்பாக படம் வெற்றி பெற என் ஆதரவு உண்டு	Not_offensive	
Thalaiava ungaluku vayasu achunu sna yarume namba matanga vera level	Not_offensive	
All the best from rocking star Yash fans karnataka	Not_offensive	
8.5M views, 450k likes...waiting for 10M views, 500k likes	Not_offensive	
Music tha maaaaasssss .....rahman trailer not up to mark🤷‍🤷‍🤷‍	Not_offensive	
Who want petta dubbed in kannada ????	Not_offensive	
Oruthar mela visuwasam kaatturathukku y innoruthangala asinga paduthuringa..!!! super thala	Not_offensive	
என்னடா இது    பொன் மாணிக்கவேல்   பெயருக்கு வந்த சோதனை	Not_offensive	
Next Millennium Super Hit Mohanlal Sir Surya Sir	Not_offensive	
Ipdi oru Samugatha ezhiva edukarthuku...Director sir and producer sir...Irukavan poola sappi sampathikalam...da...Evan inga ozhukamana badunga ila....Panathuku sootha kuda nakkura aalunga irukanga ela samugathilum....Potta mathari oru samugatha ezhivu paduthi padam edukarthuku pathila director sir...Neenga kootti koduthu sampathikalam sir..	Offensive_Targeted_Insult_Group	
Sarr  wow  super  super  movie   kartik sar	Not_offensive	
Vera level ..after long time  sk fans	Not_offensive	
La la la la la la THALA	Not_offensive	
Believe me rajni sir ki baat hi kuch aur hai	not-Tamil	
Trailer ivalavu mokkaiya irukku....kandippa Padam hit movie	Offensive_Untargetede	
ena da trailer ethu kavalama  eruku	Offensive_Untargetede	
Anal parakkum trailer , marana waiting	Not_offensive	
கள்ளக்குறிச்சி மாவட்ட பார்க்கவ                       குலம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	Not_offensive	
கொங்கு வேளாளக் கவுண்டர் சார்பாக படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள்	Not_offensive	
தமிழினத்தின் சார்பாக படம் வெற்றி பெற வாழ்த்தக்கள்....	Not_offensive	
blood ta   thodakkira scene   semma	Not_offensive	
Thalaiva neee vera level ennaila erunthu na un rasigan verithanam neee tha diwali unodathu	Not_offensive	
Thaliavvaaaaaaa..viliyadla Thaliavvaaaaaaa..varla varla vaaa varla vaaa bairavaa..	Not_offensive	
FABulous trailer yaar... semma.. Rip Van Winkle	Offensive_Targeted_Insult_Individual	
ரெண்டு டீ மீதி காசு கூடுங்க நான் கெளம்பனும்  டோ இதுவே மீதி காசு தாண்டா	Not_offensive	
Kola verila irukuravanga like pannuga - Rajinjfied	Not_offensive	
தேவர் இனத்து சார்பாக படம் வெற்றி பெற வாழ்த்துகள் .....மரண வெய்ட்டிங்	Not_offensive	
Thalaivaa semme mass Vere level......... Awesome	Not_offensive	
314k  likes. Vs 314k subscribe mass asuran trailer	Not_offensive	
Marabadiyum ajithukku sombu adikka oruthen vandhu irukan, already ajithukku sombu adichavanga Nelamy yella mosamaa thaan irukku andha listla ivarum join aagitaaru, ex: simbu	Offensive_Targeted_Insult_Individual	
August 8   Adv H@ppy   #thala deepavali      Pangaligalaa	Not_offensive	
Thalaivaaaa...u r great happy to see your style again......	Not_offensive	
Comment lam padikka nalla positive  than irukku analum epdi 6k dislikes vanthuchu	Offensive_Targeted_Insult_Group	
Jathi veri ku vithai poduraru pola director..atha appreciate panni jathi mirumgangal comment pandranga .jathi oru manithanai saakadai akkum enbatharku ithu than perfect example...	Not_offensive	
Seems Harris still in Dev Hangover	Offensive_Targeted_Insult_Group	
Nee va thala eppavum unaku viswasama irupom... love you thala	Not_offensive	
Xin chào tất cả mọi người	not-Tamil	
Máràñâ Wáîtîñg sasikumar fans club Thirunelveli la......	Not_offensive	
Seriously I'm saying ladies direct pandra padam ethana thadava venalum pakalam because storyla neriya vishayam iruku nama kathuka.....	Not_offensive	
Vijay fans ka final punch or Ajith fans kagavum... Let live	Not_offensive	
விழுப்புரம் மாவட்டம் மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்... சாதிகள் இல்லையடி பாப்பா.., .........ஜெய் பீம்....................	Not_offensive	
Ena maestro Ilayaraja Beethoven's music eduthu potrukaru. Ean athuku equala music poda vendiyathuthana. Govind Menona avlo kevalama pesunaru. Ipa Ilayaraja ku ithu 'aanmai attra seyal'a theriyalayama.	Offensive_Targeted_Insult_Individual	
அருமையான திரைப்படம் இதைத்தான் எதிர்பாத்தேன் வாழ்த்துக்கள் வெற்றியை கொண்டாடுவோம் அனைவரும் அடுச்சா திருப்பிஅடிபாண்ட சத்ரியன் அவன் எவனா இருந்தாலும்...	Offensive_Targeted_Insult_Group	
Ithu keka beka short film  la Patha madhari irukae	Not_offensive	
Semmmma thalaiva....... Love u thalaivaaa.... Soo cute	Not_offensive	
Mere channel ki videos dekho plz	not-Tamil	
thumbnail mattum bhairavaa getup Madhiru IRUKU	Not_offensive	
nan mattum a 10,000 times pathirupen	Not_offensive	
இராமநாதபுரம் மாவட்டம் ஒட்டுமொத்த தேவர் சமுதாயம் சார்பாக வாழ்த்துக்கள்	Not_offensive	
Appadiyellam Nadakathu......Nadakavum koodathu. Yuvan hatsoff bro. Mass BGM for thala by U1.	Not_offensive	
Nadar Kulam sarpaga Padathoda Trailer masss	Not_offensive	
1000 times ku mela pathavanga	Not_offensive	
2017 end la than thalaivar solluvaru	Not_offensive	
Oscar winning flim daa epppa 🤣🤣🤣🤣	Not_offensive	
0:38 Rajini ku Ena da spelling	Offensive_Untargetede	
Hahha last tha gethu ithu 96 yara yemathuringa.	Offensive_Untargetede	
பார்க்கவகுல (உடையார், மூப்பனார், நயினார்) சார்பாக மனமார்ந்த வாழ்த்துகள்.	Not_offensive	
Thala neenga yappati nadichalum naanga paapom thala	Not_offensive	
விவசாயி தற்கொலை எல்லாம் கடன் தொல்லை காரணம் இல்லையாம்? பொன்னு ஓடிப் போயிருச்சுன்னு தற்கொலை பண்ணிகிறங்களாம்....?	Not_offensive	
நாகை மாவட்டம் சோழிய வெள்ளாளர்கள் சார்பில் படம் வெற்றி பெற வாழ்த்துகள்	Not_offensive	
Vettuva gounder saarbaga intha padam mega hit aaga vaazthukal. Itha paathavathu therunjukonga.	Not_offensive	
Suriya, ajith,  karthi fans like here....	Offensive_Targeted_Insult_Group	
படத்துக்கு படம் வெவ்வேறு கதைகளை தேர்வு செய்து மக்களை ரசிக்க வைக்கும் ஜெயம்ரவிக்கு வாழ்த்துக்கள்.	Not_offensive	
Yen oru scene ah matum adhigama kaati teaser ah mudichtanga.....	Not_offensive	
Dialogue saguradha irundalum sanda potu saganum sir kai kaal la vilundhu saaga kudadhu	Offensive_Untargetede	
படையாட்சி சமூகம் சார்பில் வெற்றி பெற வாழ்த்துக்கள்	Not_offensive	
Inum neraya neraya neraya neraya neraya Likes and views varanum.	Not_offensive	
Thalaiver fans hit like Papomm avalo diehard fans irrukikanu	Offensive_Targeted_Insult_Individual	
Trailere Vera level irukku Appana padam tharumaru	Not_offensive	
Nan kandipaga arasiyaluku varuven since 1996. Dai pavamda avuru avara ottathingada viturunga nalla manusan da dai	Not_offensive	
Pink Trailer Vs Nerkonda Paarvai Trailer	Not_offensive	
1 time ku mela pathingala?	Not_offensive	
Pettaiku viswasama pogalam aana viswasathiku peetaia poga mudiyaadhu	Offensive_Untargetede	
what a star cast rajini Sethupathi sasikumar nawaz simran Trisha	Not_offensive	
Pandee pesum pothu.. Thala ukkarra sangi pundannu solliruntha weight ah irunthurukkum	Offensive_Untargetede	
Opening yelàa nalathaaa pa eruku aanaa main film epdi erukupodhu therilaee	Offensive_Untargetede	
Dislike pannavanga yaarudaya fan ah iruppanunga	Offensive_Targeted_Insult_Group	
Dhanush vera level la poita ya ne	Not_offensive	
Inthea padathiruku namudiyea uyar jathigal anaithum aatharvu tharea veandum	Not_offensive	
hommala padaththula enga thalaivera illuththa omala padam mayiru mari irrukkumm da ommala, 1996 rajiini arasiyalukku varan sonna video irrundha podungada pottaingala!	Offensive_Untargetede	
Dear vijay fan sorry thala sonna antha oru varthai #innorutharukkuvisvasamairikkirathukkuneengaeninnoruthareasingapaduthanum	Not_offensive	
திருவண்ணாமலை மாவட்டம் ,வெம்பாக்கம் வட்டம், குத்தனூர்  கிராமம் (பா ம க)சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் அண்ணா	Not_offensive	
30 million views varum nu soldravanga like potunga	Not_offensive	
I love that song Kamala kalasa	Not_offensive	
Bigil 2M likes in 3days...	Not_offensive	
hindi version dekho ye h link	not-Tamil	
dai grand father(ajith) neelam padam edukiriya da potta	Offensive_Targeted_Insult_Individual	
hmm aparam bairava tambi konja othingi neelu hahahaha #s3_சி3_varum_podhu_valila_neekalama	Offensive_Untargetede	
Vera level thalaivaaaa surya annaamass king	Not_offensive	
Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala	Not_offensive	
Ipo yavathu trailer release pannigale  . Pavam sundar c sir ivlo nalla aadhi anna padam edupeenga	Not_offensive	
Marana mass i love u thalaivaaaa	Not_offensive	
wAITING FOR S3 rELEASE <3 <3  love u Suriya <3	Not_offensive	
aaaaaapppppppphhhhhhh  Wat a man Thala  Ready to rage	Not_offensive	
My real god in my life	Not_offensive	
Oruthar mele vishwasam....... Asinga peduthireenke.  First time Like pottirikken Thala trailerikk	Not_offensive	
திரெளபதியி புதல்வனெ பெண்களின் காவலணெ எங்கள் அண்ணன் மொகன் G அவர்கலுக்கு அண்பான வெண்டுகொல் திரெளபதி படம் நிச்சயம் வெற்றிபொரும் படம் முடிவில் திரெளபதி 2 வரும் என்று பதிவிடுங்கல் நாடக காதல் கும்பல் நிசயம் கலக்கத்திள் இருப்பார்கள் பிற்கு அதற்கு அவசியம் இல்லாமல் பார்துக்கொல்லுங்கள் என்று அறிக்கை ஒன்று வெளியிடுங்கல் நன்றி வனக்கம்.....	Not_offensive	
0:38 edhu hero va ?	Not_offensive	
Ipdi oru Rajini film tha expect panninom ellarum..  naanga expect pannina pazhaya Rajini	Not_offensive	
Our  king is Back  yo yo	Not_offensive	
semma teaser chance ye ila thalaivar pattaya kelapitaru awesome	Not_offensive	
Nkommala vera level finally u1 and selva marana bangam.. Wait pannadhu வீண் aagala	Not_offensive	
