Positive	Athana patha VJ ajith Ilama movie ah
Mixed_feelings	Thala & Thalapathi ya iluthachi
Positive	என்ன டா பண்ணி வச்சு இருக்கீங்க / வேற லெவல்
Negative	Enna da hip hop Thalapathy padathukku srikkura thala padathukku srikka matraa
Positive	Ayyo super bro thala thalapthy rendu பேரையும் நல்ல செஞ்சி இருக்கீங்க
Negative	Vijay sir dialogue paathu sirikkaathinga antha scene na cut pannunga...
unknown_state	Hip hop fans hit like punuga
unknown_state	Kekabekka short film dhana idhu 🤣🤣🤣
Positive	Sema movie I am waiting
Positive	Anna , Super My ஆதி அண்ணா
unknown_state	Paravala ya hiphop tamizha vum nalla dha nadikkiraru... Nu nenaikravanga ella Inga like podunga..
Negative	thala & Thalapathy scene ena da ipadi panni vachirukinga
unknown_state	Adhi yaanil padhi  Semma trailer  Adhi Anna fans hit like
Negative	Dei ithu keka beka keka beka short film copy
Negative	copycat from keka beka keka beka...............
unknown_state	Dei ithu kaka bukka short film copy aaaa
not-Tamil	Aadhi chettan uyir   from Kerala
unknown_state	enna mari yaru ellam nenachinga (kekka bekka) like
Mixed_feelings	Ennada thalapathy vanthachu thala varalaye nu paatha.....rendu perum vanthutanga
Positive	Keka beka short film ipo feature film ah super
Positive	Hatrik Hit Hip Hop Tamilan....
unknown_state	Hip hop Tamizha kerala fans like here
Positive	என்ன கஷ்டம் வந்தாலும் சிரிச்சிட்டே இருகுறதுலாம் ஒரு வரம் தாங்க..
Positive	Semma mass anna adhi anna niga ippa sirithal deepavalai than
Negative	Hip hop thamizha stamp yen perusa kaamikilaa
Positive	Trailer paakkumbothe sirippu thaanga mudila..semma padam aa vara poguthu..specially last scene
Negative	1:20 Ena Da Panni Vachirukinga Dai
Positive	Thalaikku oru sirippu thalapathikku oru sirippu
Positive	Aadhi bro thalapathy ah kalachitu kadasiya thala eh um kaati equal panni thapichitinga smart act
unknown_state	Thala fanz ellam Thatra like ah🥰
Positive	Vara Level wating for movie Apo varum Feb 14
Positive	Hip hop tamizha Superr movie vera level  Adhi bro keep rocking
Mixed_feelings	Thalapathy ah kalaikura maari irunchenuh gandavichu mapula last ah vechan paaru twist uh 🤣
Positive	Apo namma thalaium kalaikurom thalapathya um kalaikuroma...aadhina gethhuthan ponga
Positive	🤪yaralam watsapp la status la vachudu marupadiyum vanthu paakuringa🤩🤪🤩
Positive	Onnu thalaaa nu vaiiii...illaaa thalapathy nuu vaiiiiii.....samaaaaaa
Mixed_feelings	Yow thala thalapathy fans  1:20 And 2:21 paarungaya🤣🤣🤣
Positive	Indha disease enaku iruntha nalla irukum
Positive	டேய் மெர்சல் சீன் வேற லெவல் டா
Negative	DSP-Degree Stopping paper  Arior irukku Innum
Positive	Nan rayappana podumpodhu appadi dhandaa sirichen
Mixed_feelings	Kekka bekka kekka bekka pado thaane ithu... Directore
Positive	First time trailer ah panathu sirichi vairu valikuthu
Positive	Vera level hip hop adhii fans
Positive	Yen paa hip hop uu un padathula heroine laam nalla jammunu irukkaangalae…
unknown_state	Kekka bekka short flim yaru pa patha
Positive	1:23 & 2:28 marana bangam da yappa
Positive	1:23 That Vijay ah vachu senjing moment🤣
Negative	Dei gotha Hip Hop adhi Un suthula bedhi.. Thalapathy kalaikirya gotha keechiruva da kudhi..
Positive	Super aana nadhuvila en Vijay apparam Ajith Mattum en kalaichi irundenga
unknown_state	Iswarya Menon
Positive	Kakka pekka short flim moda copy semma
unknown_state	Naptu tunai fans hit like here
unknown_state	Kille pogathengah rombe perru like kerthu cmt pandrangeh
Positive	உண்மையாகவே ரொம்ப நல்ல இருக்கு கண்டிப்பா வெற்றி பெறும்  இப்படிக்கு ஆதி ரசிகன்...
unknown_state	Hip hop adhi fan like here
unknown_state	Hip Hop Tamizha Fans Like Pooduga.....
Negative	Enada thala thaalpathy nu elarium elukran...

Negative	Apj.Kalam sir la unkala pathu rempa peruma paduvaru Da...2020 la 1.55s la oru scene vachuruka pathiya...athella sensor thandi la vantha 🤐🤐...ithella odumnu Vera  oru kootam vanthu jathi Pera solli support panuthunga......
unknown_state	மண்ணு பொண்ணு ரெண்டுமே முக்கியம் அதுல யார் கைய வச்சாலும் வெட்டுவோம்.. .🦁
Positive	Thala machan richid entha padam hit aakanum
unknown_state	2:02    gubeer moment
Negative	அருமை..  நம் அடையாளம்...  அந்த அடையாளத்தை விட்டு குடுக்க கூடாது... வந்தா ..த்தா ஒட விடனும்..
Positive	Trailer kea bayantha yapudi padam vantha avlotha pola ivanuga
Positive	காஞ்சிபுரம் மாவட்டம் வன்னியர் சங்கம் சார்பாக படம் வெற்றிபெற வாழ்த்துக்கள்
Positive	குரூமா குருப்பு குண்டி வெந்தே சாகபோரானுக வாழ்த்துக்கள் மோகன் சார்....
unknown_state	#திரௌபதி  அடங்குனா அடங்க கூடாதுனு எங்க அண்ணன் சொல்லிர்க்காப்ள.. பெரிய வீட்டு புள்ளைய கண்ணாலம் பன்னா மட்டும்தான் லைப் கெத்தா இருக்கும்னு அண்ணன் சொல்லிருக்காப்ள..  #பங்கம் பண்ணிட்டார் இயக்குனர் ..
Positive	Naan iruken Padam hitu,,, nee vaa thala,,, vaa vaa
Positive	குருமா பாய்ஸ்க்கு செருப்படி  ... ஆற்காடு முதலியார் சமூகத்தின் சார்பாக திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்
Positive	அடங்க மறு... அத்து மீறு...எடு செருப்ப.. சிறுத்தைகள் வெலக்க மாத்துக்கு பேரு பட்டு குஞ்சம்
Positive	இத்திரைப்படத்தை சரித்திர Blockbuster ஆக்குவது நம் கடமை..
Positive	உங்க பொண்ணுங்க மேல உங்களுக்கே நம்பிக்கை இல்ல....
Positive	கொரங்கு இனம் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்
Positive	கடலூர் மாவட்டம் வன்னியர்கள் சார்பில் படம் வெற்றி பெற வாழ்த்துகள்
Positive	Nadaka kadhal apdina ena? Actualah vilupurathula ena nadantuchu yarachu solamudiyuma?ivalo per vetri pera valtukalnu solringa.nadaka kadhal na ena?
Positive	வாழ்த்துக்கள் இயக்குனர் மற்றும் நடிகர்களுக்கு ஒரு தைரியமான முயற்சி #திரௌபதி சிறப்பு
Positive	வானைத் தொட்டது வேள்வித்தீ! வேள்வியில் உதித்தாள் பெண்ணொருத்தி! பெண்குலம் போற்றும் பத்தினித்தீ! அவளது நாமம் திரௌபதி! தலைவிரித்தாடும் அதர்மத்தை தரைமட்டமாக்கிட அவதரித்தாள்!  திரெளபதி படத்திற்காக ஆவலுடன் காத்துகொண்டு இருக்கிறோம்  @mohandreamer இப்படம் வெற்றியடைய வாழ்த்துக்கள் அண்ணா
Negative	ஜாதி பார்பதற்கு வெக்க  ப்பட வேண்டும்..
Positive	திருச்சி மாவட்டம் சோழிய வெள்ளாளர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
Positive	இயக்குனருக்கு வாழ்த்துக்கள் , குருமா,பீ ரஞ்சித் கூட்டத்திற்கு செருப்படி, ஏண்டா நீங்களாம் அடுத்த சாதி பெண்களுக்கு அலஞ்சா உங்க சாதி பெண்கள் என்னடா பண்ணுவாங்க  உங்க சாதி பெண்களை நீங்களே மதிக்கலயா  ??  அனைத்து சொந்தங்களும் இந்த படத்தை பெரிய வெற்றி அடைய செய்ய வேண்டும்
Negative	Enada music abitiye asuran mariye iruku
Positive	வசனங்கள் படு கூர்மை. திரை அரங்குகளில் அனல் பறக்கும்
Positive	இந்த மாதிரி படம்...எங்களை எச்சரிக்வோ அல்லது உங்களை உயர்த்தி பேசவோ எடுக்கப்பட்டு இருந்தால்..அது பல உன்மையை,மறைக்க பட்டு இருக்கும்..
unknown_state	செங்குந்த கைக்கோள முதலியார் சார்பாக திரைப்படம் வெற்றி பெற மனமார்ந்த வாழ்த்துக்கள். அடங்க மறு அத்து மீறு கூட்டத்தின் அராஜகம் எல்லை கடந்து போவதே இங்கு அனைத்து ஜாதியினரும் படத்திற்க்கு அதரவு தருவதற்க்கான காரணம்..போன மாதம் கூட முதலியார் பிள்ளைமார்  எல்லாம் குரங்குல இருந்து வந்தவனுகனு குருமா பேசினான். அதற்க்கு எதிராக அவன் சமுகம் சரர்ந்த ஜாதி எதுல இருந்து வந்தீங்கனே தெரியல என்று பதில் வீடியோ பதிவிட்டதர்க்கு pcr போட்டு உள்ள தள்ளுரானுக. இவனுக சட்டத்தின் பாகுகாப்பில் இருந்து கொண்டு மற்ற சமூகத்தின் மேல் ஆராஜகத்தை கட்டவிழ்த்து விடுகிறார்கள்.
Positive	நீலம் Production 🤣... கதறு...ல.. நல்லா கூறு..
unknown_state	திரெளபதி நா யாரு...  இந்த மகாபாரத கதையில அஞ்சு பேருக்கு பொண்டாட்டியா வருமே அதுவா..?
Positive	அருமை  படம் வெற்றி பெற வாழ்த்துகள்
Positive	Dislike பண்ணுறவன் Full’ah நாடக கம்பெனிகாரனுங்களா தான் இருப்பானுங்க.. தரமான சம்பவம் காத்திருக்கு..   Congrats to entire team for bold attempt 🤩
Positive	ஜாதி வெறி நாயேனு வன்னியர்கள செருப்பால அடிச்சிருக்காரு இயக்குனர் Hates of You Mohan dreamer
Positive	பகைய வளக்குறத விட அத கடக்குறது தான் முக்கியம்  #அசுரன்
Positive	ஆக இந்த படத்தை வண்மையாக கண்டிக்கிறேன் - ஸ்டாலின் /மாமா வளவன்
Positive	படம் வெற்றி பெற வாழ்த்துகள் கண்டிப்பாக theatreல தான் படத்தை பார்ப்பேன்
Positive	தர்மபுரி மாவட்டம் வன்னியர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் மோகன் அண்ணா கோடான கோடி நன்றி இனி நம்ம பொண்ண பார்க்க கூட கூடாது திரெளபதி அவதாரம் தான்
Positive	திரௌபதி மீண்டும் ஒரு பிறவி எடுத்து பல துச்சாதனன்களுக்கு பாடம் புகட்ட வந்துவிட்டாள்  #திரௌபதி அதர்மத்தை அழிக்கும் தீ
Positive	கடலூர் மாவட்டம் சார்பாக வெற்றி பெற வாழ்த்துக்கள்..........
Positive	கொங்கு வெள்ளாள கவுண்டர்கள் சார்பாக படம் மாபெரும் சாதனை வெற்றி பெற வாழ்த்துக்கள் ...
Positive	பெரிய ஊட்டு பொண்ண கண்ணானம் பன்னா கெத்தா இருக்கலான்னு எங்க அண்ண சொல்லிக்கீறார்🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
Positive	எங்களுக்கு நடக்குற பிரச்சினைகளை யாரு  பேசுவார்கள் என நினைத்தேன்  நன்றி
Positive	அடப்பாவி என்னடா ஒரே ஜாதி பெயரா இருக்கு comments fulla. சரி நம்மளும் வாழ்த்து சொல்லி வைப்போம்!! ஐயங்கார் வடகலை சமூகத்தின் வாழ்த்துக்கள்!!! (மைண்ட் வாய்ஸ்: உங்களை எல்லாம் 1000 பெரியார் வந்தாலும் திருத்த முடியாது!)
Positive	பொள்ளாச்சி பாலியல் சம்பந்தமான படம் செம தோழர் 🤪🤪🤪🤪
Positive	Ipadiyum irukkunu katta muyarchi seiyyum director ku all the best
Positive	Director thirutu nai  avanota suya labathukaga jathi sandaiya young people kita spread pantra
Positive	ஜோக்கர் புண்டைங்களா சிரிப்பு புண்டையா இருக்கு டா பொள்ளாச்சி நாய்ங்களா உங்கள தான் சொல்றாங்க
Positive	நாயக்கர் நாயுடு மக்கள் சார்பாக வெற்றியடைய வாழ்த்துகள்..
Positive	வீர சைவ வெள்ளாளர் சார்பாக எமது முழு ஆதரவும் இத்திரைப்படத்திற்கு உண்டு
Positive	ஓவ்வொரு ஹிந்துவும் பார்க்க வேண்டிய படம்........  #நாடக_காதல் வீட்டிற்கும் சமுதாயத்திர்கும் சாப கேடு
Positive	South Tamilnadu ku oru muthaiya na north Tamil nadu ku ivar tha congrats sir
Positive	நல்ல வார்த்தைகள் எப்படி  Double meaning word ஆக மாறியது Watch and Subscribe 🤝🤝🤝
Positive	சமுதாயதிற்கு சரியான காலக்கட்டத்தில் தேவைபடுகிற படம்   அருமை வாழ்த்துக்கள்
Positive	சினிமா துறையில ஒக்காலி ஒரு ஆம்பள இருகாண்டா...உண்மைய படமா எடுக்க...
unknown_state	0:33 ங்கோத்தா சில பரதேசி பசங்களுக்கு பாத்ததும் வாயில  செருப்ப கவ்வ கொடுத்து அடிச்ச மாதிரி இருக்கும்..
Negative	Dislike potavan yaaru nu ellarukum teriyum da dei
Positive	வெறித்தனமான டிரெய்லர் வசனம் வேற லெவல். ஒவ்வொரு அப்பன் அண்ணன் குடும்பத்தின் வலி திரௌபதி வெற்றியடைய மனமார்ந்த வாழ்த்துக்கள்
Positive	நீ நல்லதொரு படத்தை நீ கொடுத்து இருந்தால் இச்சமூகம் புறக்கணித்துயிருந்தாலும் நாங்கள் உன்னை வெற்றியடைய வைத்தியிருப்பொம்
unknown_state	உயர் ஜாதியினர் எனது சேனலை சப்ஸ்கிரைப் செய்யவும் நன்றி
unknown_state	இந்த திரைப்படத்தை நான் நிச்சயம் தியேட்டர்ல தான் பார்ப்பேன். ஒரு சார்பு சாதி கொடுமை கதைகளை மட்டும் பார்த்து பார்த்து வெறுத்து போன என்னைப்போல ஆட்களுக்கு அந்த ஆணவ படுகொலையின் பின்னால் இருக்கும் நியாயமான பண்பாடு கலாச்சார உணர்வுகளயும் தெரிந்து கொள்ள வேண்டும்.  நாம் பாசமாக வளர்க்கும் ஒரு நாய்க்குட்டியை கூட கட்டிப்போட்டு ட்ரைனிங் கொடுத்து, கண்டிப்போட வளர்க்கும் சமூகம் தான்,  பெற்ற பிள்ளைகள அவர் விருப்பபடி விட வேண்டும் என சொல்வது இரட்டை நிலைப்பாட்டின் உச்சம்.
Negative	all sombu nakki ithuku protest pannuvangale
Positive	படையசியார் மாவட்டம் சார்பாக மோகன் G அவர்களுக்கு என்னுடைய வாழ்த்துக்கள்....
Positive	ஓவ்வொரு ஹிந்துவும் பார்க்க வேண்டிய படம்........  நாடக_காதல் வீட்டிற்கும் சமுதாயத்திர்கும் சாப கேடு
Positive	குரு இறந்து போனதை பற்றி ஓரு படம் எடுங்கள் இளம் இயக்குனர
Positive	இயக்குனர் இந்த பொள்ளாச்சி சம்பவம் குறித்து எப்போதும் படம் எடுக்க போறிங்க...
Positive	படம் வெற்றி பெற #சம்புராயன்நண்பர்கள் குழுவின் சார்பாக வாழ்த்துக்கள்  தென்காசி மாவட்டம்
Positive	அருமை மோகன் சகோதரரே நமது பெண்கள் பாதுக்காப்பு மிக முக்கியம் நன்றி...நன்றி ....நன்றி ....
Positive	Karunas sir yentha saathila kalyanam panaru
Positive	Therke Devendrar vadake vanniyan iru samugathukum mannum ponnum onnu..yevan kai vachalum vettuthaan..
Positive	தேவேந்திரகுலவேளாளர் சார்பாக வாழ்த்துக்கள் ...... நாடக காதல் செய்யும் நபர்களை தோல்உரிக்கும்
Positive	Intha real concept kaka tha ivlonala wait panna...thank you so much for ur team...ini palar mugathirai kiliyum..nam pengalum vilipunarvu peruvargal.
Positive	சமூகத்தில் நடக்கும் நாடக காதலை வெளிகொண்டு வ௫ம்.... மிரட்டும் திரெளபதி படம்  trailar,
Positive	இப்படத்தை இயக்கிய வன்னியர் இன இளைஞர்க்கு தளபதி ஜான்பாண்டியர் இளைஞர்படை சார்பாக வாழ்த்துக்கள் ...      இப்படம் மாபெரும் வெற்றி பெறும்
Positive	இந்த மாதிரி உண்மை கதை கொண்டு நிதர்சன சமூக கருத்தியல் கொண்டு வரவே ஒரு தில் வேணும். பாராட்டுக்கள்.\r \r இப்படிக்கு,\r எவ்வளவு அடிச்சாலும் திருப்பி அடிக்க யோசிக்கக்கூட பயந்து சாகும்  பிராமணர் சங்கம். :)
unknown_state	உன் தலைவன் அந்த ஜாதி பெண்ணை திருமணம் செய்... இந்த ஜாதி பெண்ணை திருமணம் செய் என்று சொல்லுகிறானே ... என்றைக்காவது கேட்டு நீ உன் தலைவனிடம் இருக்கியா ... உன் வீட்டு பெண்ணை என்னை போன்ற எளிய கடை நிலை தொண்டனுக்கு திருமணம் செய்து கொடுப்பியா என்று...\r \r இந்த வசனம் அந்த படத்தில் இருந்தா நன்றா இருக்கும் என்பது என்னுடைய கருத்து
Positive	திருநெல்வேலி தேவர் மகன் சார்பாக  வாழ்த்துக்கள்
Negative	யாருடா நாடக காதல் குரூப்பூ... ஓஓஓ இப்ப கூட  ரோஜா என்ற பொண்ண நாடக காதல் பண்ணி கொண்ணாணுங்களே அவனுங்களா.... இல்ல பொள்ளாச்சி ல நாடக காதல் பண்ணி அட்டூழியம் பண்ணாணுங்களே அவனுங்களா இருக்குமோ அப்ப சரி அப்ப சரி....மொதல்ல உங்க சூத்த ஒழுங்கா கலுவுங்கடா... மொத்த பயலுவலு வந்துட்டானுங்க ஜாதிய தூக்கிட்டு.... என்னைக்குடா சக மனுசன நேசுச்சு மனுசனா வாழப்போரோம்....  உண்மையிலே ரோஜா என்ற பொன்ன கொன்ன நாடக்காதல் குருப்புக்கும் ...பொள்ளாச்சி நாடக காதல் குரூப்புக்பும் இந்தப்படம் சவுக்கடிதான்... மல்லாக்க படுத்துக்குட்டு நல்லா துப்பிக்கிங்கல...
Positive	மகிழ்ச்சி அண்ணா நாங்கள் உங்களுக்கு ஆதரவாக குரல் கொடுப்போம்
Negative	அடங்௧ மறு அத்து மீறு    அருவாள ௭டு... அறுத்து ௭றி..
Positive	திருமலை நாயக்கர் பேரவை சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
Positive	Tirunelveli maravan sarbaka nandri...  Mass
Positive	Super... intha mathiri padam vanthalthan penkalukku vilippunarvu varum...we all waiting...
Positive	Draupadi ...padam vetri adaiya oru thagaiyin vazhthukal
Positive	நிலத்துக்கு ஒரு அசுரன்...எம் தமிழ் பெண்களுக்கு ஒரு திரௌபதி....க
Positive	Jathi venanuthanda padam yadukuranga ingaa vanthu..yanudiya jathi sarpa padam vetri adaya vazthukalnu comment pandringa ungala yellam thiruthave mudiyathuuuuu
Positive	அண்ணா தரமான சம்பவம்  படம் வெற்றி பெற வாழ்த்துக்கள்
Positive	நாடார் சமுதாய மக்களின் சார்பாக இந்த படம் வெற்றி பெற வாழ்த்துகள்.
unknown_state	வாங்க வாங்க  வரிசையா வந்து  கதறிட்டு போங்க.........   (5 ருபா அயன் பன்னுன சொக்காஸ்)
Positive	மோகன் மச்சான் மிகவும் பெருமையாக இருக்கிறது, உனது படைப்பு சரித்திர/சத்திரிய வெற்றி பெற நல்வாழ்த்துக்கள் வாழ்க நளமுடன்
Positive	அருமை தேவேந்திர குல வேளாளர் மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
Positive	இசை செம்ம அசுரன விட பெருசா  அடி(ஜெயி)க்கும்
Positive	Trailer superb...Gokul bro Padam kandippa pesa padum ...vera level Ku hit agum.. congrats your team...
Positive	Indha padatha eduthuvanukudha jaathi Veri nu patha kizha comment pandravaga kuda apadidha irukaganuga apadi andha jaathi ah veachitu ennadha da pana poringa
Positive	வணக்கம் டா மாப்ளா சிவகங்கையில் இருந்து படம் வெற்றி பெற வாழ்த்துக்கள்
Positive	தேவர் பேரவை சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
Positive	இந்த படம் மாவீரன் யுவராஜ் கவுண்டர் வாழ்க்கை மாதிரி இந்த டிரைலர் உள்ளது  படம் வெற்றி பெற கொங்கு வெள்ளாள கவுண்டர் சார்பாக மனமார்ந்த வாழ்த்துக்கள்
Positive	தேவர் சமூகத்தின் சார்பாக இந்த படம் வெற்றியடைய வாழ்த்துக்கள்
Positive	ஷத்ரியன்டா      தல மச்சான் வேற லெவல்     Getup
Positive	அட்ரா அட்ரா தியேட்டர் போய்தான் பார்ப்பேன்
Positive	சமூகத்தின் பிரச்சனையை தோலுரித்து காட்டிய ட்ரைலெர். அல்டிமேட் மாஸ்.
Positive	பெண்களின் பாதுகாவலன் எங்கள் அண்ணன் மாவீரன் காடுவெட்டியார் ஜெ குரு அவர்களின் நல்லாசியுடன் திரௌபதி திரைப்படம் வெற்றியடைய வன்னியர் சார்பாக மனமார்ந்த வாழ்த்துக்கள் மோகன் G அண்ணா
Positive	Oru Annana intha movieya Paakka Kaathurukkiren.   Intha Kathaya Yosikkirathukku Thairiyam Athikama Venum.
Positive	எங்களின் மனக்குமுறலை படமாக எடுத்த MOHAN JI கு நன்றி
Positive	கொங்கு வேளாளர் கவுண்டர்கள் பேரவை பொள்ளாச்சி சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
Positive	தென்மாவட்ட தேவமார் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்...
Positive	வரலாற்ற திரும்பி பாத்தா ... ரிச்சர்ட் நடிச்ச ஒரு படமும் ரிலீஸ் ஆனதில்ல
Positive	ஒரே ஒரு ஓசி சோறு குருப் மட்டும் இந்த படத்துக்கு எதிரா கதறும்..அது தான் நாடக காதல் கும்பல்..அவங்கள கதற வைக்கவே இந்த படம்..கண்டிப்பா எல்லோரும் சேர்ந்து மாஸ் ஹிட் ஆக்கனும் இந்த படத்தை..
Positive	Central la Hindu Muslim..... status la ithu... boss konjam ind ku velila vanthu pesunga....yaaro politics panranga nama baliaada poorom  nd all the best for the team
unknown_state	உன் சமூகத்த உயரத்தனும்னா நீ நல்லா படி உழைச்சு முன்னுக்கு வா நீ உயர்ந்தா உன்  குடும்பம் உயரும் உங்க ஒவ்வொரு குடும்பமும் உயர்ந்தா உங்க சமூகம் உயரும்...   உன் கிட்ட காசும் கல்வியும் இருந்தா  நீ தான்யா உசந்தவன்  அத விட்டுட்டு மத்தவன் பொண்ண இழுத்து ஓடி ஜாதி ஒழிக்குறேன்னு நாடகம் போட்டா ஒரு நாள் மொத்த சமூகமும் உங்களை தூக்கி போட்டு மிதிக்கும்
unknown_state	மண்ணு பொண்ணு இந்த ரெண்டுல எவன் கை வச்சாலும் வெட்டுவோம்....
Positive	பெண் பிள்ளைகளை  பெற்றெடுத்த பெற்றோர்களுக்கும், அக்கா,தங்கையுடன் பிறந்த சகோதரர்களுக்கும் இப்படம் சமர்ப்பணம் நாடக காதலை வெளி உலகிற்கு கொண்டுவந்து தோலுரிக்கும் சரித்திரம்..  #பரியேறும்பெருமாள் மட்டுமல்ல #திரௌபதி யும் சமூகத்தில் நடக்கும் அவலங்களை எடுத்துரைக்கும்.  வாழ்த்துக்கள் டைரக்டர் மோகன் அவர்களுக்கு
Positive	இப்படி ஒரு படத்துக்காக தான் வெயிட் பண்றோம்.தரமான சம்பவம்.
Positive	மண்ணையும் பொண்ணையும் இரு கண்களாய் காக்கும் சமூகத்திற்கு இப்படம் சமர்ப்பணம்
Positive	வெட்ட வேண்டும் .....உயர் சாதி பெண்னை ஏமாற்றும் நாடக காதல் கும்பலை வெட்ட வேண்டும்
Positive	தமிழ்வழி நாயக்கர் சமூகம் சார்பாக வாழ்த்துக்கள்.எங்கள் சகோதரியை நாடக காதலால் இழந்தோம்..! படத்துக்கு என் முழு ஆதரவு..!!
Positive	வணக்கம் டா மாப்ள தருமபுரியில இருந்து.....ட்ரெய்லர் பார்த்தன் டா...டேய் ஜாதி வெறி பசங்கள உங்களுக்கு தாண்டா....படம் படுத்துக்கும்டா
Positive	திரோபதி பெண்களுக்கான விழிப்புணர்வு படமாக இருக்கும் மோகன்ஜி அவர்களுக்கு வாழ்த்துக்கள்
Positive	இதுவரை ஆணவ கொலையில் இறந்த எத்தனை காதல் ஜோடிகள் தாங்கள் நாடக காதலில் ஏமாற்றப்பட்டதாக புகார் கொடுத்திருக்கிறார்கள்? சாதி மறுப்பு காதல் திருமணங்களை நாடக காதல் என பொதுமைப்படுத்தும் மானங்கெட்ட அரசியலுக்கு பெண்களின் மாண்பை காக்கிறோம் என்ற வேடம் ஒரு கேடா!
Positive	தேவர் சமுதாயம் சார்பாக வெற்றி பெற வாழ்த்துக்கள்....
unknown_state	ஒரு சமூகத்தின் மீது அனைவருக்கும் இவ்வளவு வன்மமா???
Positive	Richard ku idhu oru break kodukanum.. All the best
Positive	நாடக காதல் பண்ணுற கும்பல் தான் இப்படத்தை எதிர்க்கும்......
Positive	Sama Anna screen play ellam
Negative	Jathi Veri piditha mirugam edutha padam.ningkellam sorutha thingkiringkala.vera ethum....🤮🤮🤮🤮
Positive	இயக்குனர் அவர்களுக்கு : உங்கள் பணி மேன்மேலும் தொடர எனது மனமார்ந்த வாழ்த்துக்கள் என்  உடன் பிறப்பே......
Mixed_feelings	padatha papoom... yaar throwpathi, yaar antha 5 per nu therinjikkalaam..
Positive	வாழ்த்துக்கள்...நாம எவன் வம்புக்கும் போக கூடாது..வந்த வம்பை விட கூடாது.அவனுக்கு மட்டும் தான் படம் எடுக்க தெரியுமா?நமக்கு தெரியாதா?
Positive	வனத்தில் அழைந்தாலும் இனத்தோடு சேரனும் உண்மையை சொல்ல நெஞ்சுரம் வேணும்
Positive	வணக்கம் டா மாப்ள வேதாரண்யத்துலேருந்து.. தரமான சம்பவம் காத்துட்டு இருக்கு
Positive	enaku ennamo antha kannadi pottavarapaththaa thol tirumavalavan maari teriyuthu
Positive	வெற்றி பெற வாழ்த்துக்கள்... வெள்ளாளர்  சார்பாக
Positive	வெள்ளாளர்/வேளாளர் முன்னேற்றக்கழகத்தின் சார்பாக படம் வெற்றி பெற வாழ்த்துக்களை தெரிவித்துக்கொள்கிறோம்... குருமா பசங்களின் நாடக காதலை ஒழிக்க எடுத்த படம்.... நெல்லை மாவட்டம் பந்தல்S.ராஜா தம்பிகள்........
Positive	வணக்கம் டா மாப்ள மதுரைல இருந்து படம் வெற்றி பெற வாழ்த்துக்கள்
Positive	நண்பா வாழ்த்துக்கள் உண்மைய சொன்னா நெறையபேருக்கு கோவம் வருமே. கோவம் வந்தா படம் hit
Positive	தெருநாய்வளவன் கோஷ்டியை செருப்பால் அடிச்ச மாதிரி இருக்கு... மாதிரி இல்ல செருப்பாலே அடிச்சுடீங்க
Positive	திரௌபதி திரைபடத்தை விரைவில் எதிர்பார்த்து நாடக காதல் கும்பலுக்கு இப்படம் ஒரு சவாலாக அமைய வேண்டும் இப்படத்தை எதிர்பவனெல்லாம் நாடக காதல் கும்பல சேர்ந்தவனாதான் இருப்பான் திருவாரூர் மாவட்ட தேவர்பேரவை சார்பாக திரைக்கு வந்து இப்படம் வெற்றியடைய வாழ்த்துக்கள்
Positive	#புள்ளிங்கோ:  அவங்க மண்ணுல கால் வைக்கணும்னா அவங்க பொண்ணு மேல கைய வைக்கனும்... #திரளபதி: எங்க மண்ண மேலயும் பொண்ணு மேலயும் கைய வச்சா கைய வெட்டுவோம் தேவேந்திரகுல வேளாளர் சமுதாயத்தின் சார்பாக முழு ஆதரவு...
Positive	வணக்கம் டா மாப்பிள்ளை ஆந்திராவுல இருந்து பாலா......குடும்பத்தோட படத்துக்கு போங்க,குறிப்பா வயசு பெண் வெச்சிருக்குறவிங்க,அந்த பெண்ணோட போங்க.....நாடககாதல உணரட்டும்
Positive	கோயம்புத்தூர் தீரன் இளைஞர் படை சார்பாக படம் மாபெரும் வெற்றி🤝 பெற வாழ்த்துக்கள்ங்க.
Negative	Punda maadhri iruku trailer...angutu thalli ponga da kiruku pundaigala
Positive	Sari Veera eppdi saathi uh olipinga enn sc ponnugala neenga sight kuda adichathu ilaya avlo uthamanugala , mbc,bc,........
Negative	இன்னும் எத்தனை பெரியார் வந்தாலும் சாதியை மட்டும் ஒழிக்கவே முடியாது. சமத்துவம் என்பதை சரி செய்யவும் முடியாது. நம் தமிழ்நாட்டில் சாதியைத் தூக்கி ஓரம் வைத்து விட்டு சமத்துவம் என்பதை கை🤝கொடுத்து தூக்கங்கள் அதுவே போதும் மக்களுக்கு                நன்றி வணக்கம் 🤝
